¿Cuál es la <b>entidad financiera</b> más prestigiosa?	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	F
Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Le han llevado dos <b>velas</b> al cementerio.	T
La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	F
Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	F
Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	F
Quiere <b>conocer</b> si se han casado.	La <b>sabiduría</b> no se valora como se merece.	F
Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El <b>texto</b> que has publicado en el periódico es realmente bueno.	F
¿Cómo puedo <b>formalizar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	F
Quiere <b>saber</b> si se han casado.	Esta sopa tendría que <b>saber</b> más a ajo.	F
Creo que el libro que me pides está en esta <b>pila</b> de ahí.	Ubicó el segundo <b>montón</b> y acomodó las copias al lado.	T
Creo que el libro que me pides está en esta <b>pila</b> de ahí.	Este mando no tiene <b>batería</b>, por eso no funciona.	F
Ubicó el segundo <b>montón</b> y acomodó las copias al lado.	Creo que el libro que me pides está en esta <b>estantería</b> de ahí.	F
Pensando en ellos <b>recuerdo</b> a Martin Niemöller, aquel pastor protestante que había sido torturado.	Hoy <b>recuerdo</b> aquella noche con mucha tristeza.	T
El gobierno debería <b>anular</b> esta ley de inmediato.	Le colocó el anillo en el <b>anular</b>.	F
Quiere <b>conocer</b> si se han casado.	La pizza no debería <b>saber</b> tanto a piña.	F
Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	¿Cuál es la <b>entidad financiera</b> más prestigiosa?	T
El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	T
La directora de este <b>banco</b> estudió economía en la universidad.	Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	T
Siempre que me acuesto me <b>acuerdo</b> de él.	Esto es fruto, como es sabido, de un profundo <b>pacto</b> social y político.	F
Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	T
Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	F
Normalmente, se desarrolla el problema mediante un <b>profesor</b> matemático.	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	F
Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	F
Siempre que me acuesto me <b>acuerdo</b> de él.	Esto es fruto, como es sabido, de un profundo <b>acuerdo</b> social y político.	F
Le gusta mucho leer <b>manga</b> actual.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	F
Le gustaría <b>conocer</b> mejor a sus adversarios.	La pizza no debería <b>saber</b> tanto a piña.	F
El negocio se basa en la venta de <b>objetos</b> de regalo.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	F
La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	La historia del <b>rock</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	F
Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	F
Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	F
Pensando en ellos <b>recuerdo</b> a Martin Niemöller, aquel pastor protestante que había sido torturado.	Hablaban de lo que podía suceder si el <b>pacto</b> entre las izquierdas y los burgueses se llevaba a cabo.	F
El <b>cuadro</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	F
Esto es fruto, como es sabido, de un profundo <b>conflicto</b> social y político.	Esto es fruto, como es sabido, de un profundo <b>pacto</b> social y político.	F
Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	T
Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	F
La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	T
Creo que el libro que me pides está en esta <b>estantería</b> de ahí.	Creo que el libro que me pides está en esta <b>pila</b> de ahí.	F
El <b>artículo</b> ha sido publicado en varias páginas web.	Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	F
El <b>velamen</b> de la embarcación parecía tener muchos años.	Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	F
Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	F
Le gusta mucho leer <b>manga</b> actual.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	F
Deja una <b>candela</b> a mano porque van a cortar la luz.	El <b>velamen</b> de la embarcación parecía tener muchos años.	F
Esto es fruto, como es sabido, de un profundo <b>pacto</b> social y político.	Esto es fruto, como es sabido, de un profundo <b>acuerdo</b> social y político.	T
El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	F
Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	El negocio se basa en la venta de <b>objetos</b> de regalo.	T
Más importante todavía será el <b>saber</b> hermenéutico en la cultura judía precristiana.	La pizza no debería <b>saber</b> tanto a piña.	F
Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	F
El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	F
Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	Deja una <b>candela</b> a mano porque van a cortar la luz.	T
Este mando no tiene <b>batería</b>, por eso no funciona.	Me acosté y pasé la tarde y la noche arrebujado bajo una <b>pila</b> de mantas.	F
A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	T
Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	F
El <b>texto</b> que has publicado en el periódico es realmente bueno.	Este <b>documento</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	T
Después las <b>baterías</b> se descargaron y dejó la radio sobre un estante.	Ubicó el segundo <b>montón</b> y acomodó las copias al lado.	F
Quiere <b>saber</b> si se han casado.	Le gustaría <b>conocer</b> mejor a sus adversarios.	T
Este mando no tiene <b>pila</b>, por eso no funciona.	Ubicó el segundo <b>montón</b> y acomodó las copias al lado.	F
Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	¿Cuál es la <b>entidad financiera</b> más prestigiosa?	T
Quiere <b>conocer</b> si se han casado.	Más importante todavía será el <b>conocimiento</b> hermenéutico en la cultura judía precristiana.	F
Le gustaría <b>conocer</b> mejor a sus adversarios.	Más importante todavía será el <b>saber</b> hermenéutico en la cultura judía precristiana.	F
El negocio se basa en la venta de <b>objetos</b> de regalo.	La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	T
Pensaba que era más corto que la <b>manga</b> de un chaleco.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	F
Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	T
Este mando no tiene <b>pila</b>, por eso no funciona.	Este mando no tiene <b>botones</b>, por eso no funciona.	F
Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	F
El <b>artículo</b> ha sido publicado en varias páginas web.	Son distribuidores y vendedores al por mayor de <b>productos</b> de regalo y souvenir.	F
Este mando no tiene <b>pila</b>, por eso no funciona.	Creo que el libro que me pides está en esta <b>pila</b> de ahí.	F
Reconocí al barco desde lejos por su <b>vela</b>.	El <b>velamen</b> de la embarcación parecía tener muchos años.	T
Parece que no habrá <b>acuerdo</b> entre ambos partidos.	Pensando en ellos <b>recuerdo</b> a Martin Niemöller, aquel pastor protestante que había sido torturado.	F
El gobierno debería <b>anular</b> esta ley de inmediato.	A medio camino de Karlsruhe decidí <b>cancelar</b> mi viaje a Toulouse.	T
Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	F
No quiero ni <b>saber</b> lo que le han dicho!	Le gustaría <b>conocer</b> mejor a sus adversarios.	T
Más importante todavía será el <b>pasado</b> hermenéutico en la cultura judía precristiana.	Más importante todavía será el <b>conocimiento</b> hermenéutico en la cultura judía precristiana.	F
Parece que no habrá <b>acuerdo</b> entre ambos partidos.	Esto es fruto, como es sabido, de un profundo <b>pacto</b> social y político.	T
La directora de este <b>banco</b> estudió economía en la universidad.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	F
Se detectaba el <b>olor</b> de sardina y se largaba la red rodeándolo.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	F
Me acosté y pasé la tarde y la noche arrebujado bajo una <b>pila</b> de mantas.	Creo que el libro que me pides está en este <b>montón</b> de ahí.	T
El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	El <b>cuadro</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	F
Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	T
Se detectaba el <b>olor</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	F
Un <b>lobo</b> puede ser capaz de provocar un ataque doloroso.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	F
Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	F
La <b>sabiduría</b> no se valora como se merece.	Más importante todavía será el <b>conocimiento</b> hermenéutico en la cultura judía precristiana.	T
Deja una <b>candela</b> a mano porque van a cortar la luz.	Reconocí al barco desde lejos por su <b>paño</b>.	F
El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	F
Reconocí al barco desde lejos por su <b>paño</b>.	Le han llevado dos <b>velas</b> al cementerio.	F
Este mando no tiene <b>pila</b>, por eso no funciona.	Me acosté y pasé la tarde y la noche arrebujado bajo una <b>pila</b> de mantas.	F
Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	T
La pizza no debería <b>saber</b> tanto a piña.	Esta sopa tendría que <b>saber</b> más a ajo.	T
Aunque la cuenta esté vacía, el <b>cliente</b> sigue estando obligado a pagar la factura a final de mes.	La directora de este <b>banco</b> estudió economía en la universidad.	F
Reconocí al barco desde lejos por su <b>forma</b>.	El fuerto viento provocó la rotura de las <b>velas</b>.	F
Esto es fruto, como es sabido, de un profundo <b>conflicto</b> social y político.	Parece que no habrá <b>acuerdo</b> entre ambos partidos.	F
Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	F
¿Cómo puedo <b>anular</b> el contrato y de cuánto tiempo dispongo para darme de baja?	El <b>anular</b> suele ser el segundo dedo más largo.	F
De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	F
Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	F
Le gusta mucho leer <b>manga</b> actual.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	F
Había un gran <b>grupo</b> de peces nadando bajo el barco.	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	F
Como se suele decir, el <b>saber</b> no ocupa lugar.	Quiere <b>saber</b> si se han casado.	F
Dos anarquistas condenador por <b>atracar</b> un banco.	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	T
Esto es fruto, como es sabido, de un profundo <b>acuerdo</b> social y político.	Esto es fruto, como es sabido, de un profundo <b>conflicto</b> social y político.	F
Notaba que algo se iba desgastando dentro, como la <b>pila</b> de una linterna.	Creo que el libro que me pides está en este <b>montón</b> de ahí.	F
Más importante todavía será el <b>pasado</b> hermenéutico en la cultura judía precristiana.	Más importante todavía será el <b>saber</b> hermenéutico en la cultura judía precristiana.	F
Quiere <b>conocer</b> si se han casado.	Como se suele decir, el <b>saber</b> no ocupa lugar.	F
Este mando no tiene <b>pila</b>, por eso no funciona.	Notaba que algo se iba desgastando dentro, como la <b>pila</b> de una linterna.	T
La directora de este <b>banco</b> estudió economía en la universidad.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	F
La tienda tiene una gran variedad de <b>artículos</b> antiguos y contemporáneos.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	F
Deja una <b>vela</b> a mano porque van a cortar la luz.	Deja una <b>tijera</b> a mano porque van a cortar la luz.	F
Le colocó el anillo en el <b>anular</b>.	Le colocó el anillo en el <b>corazón</b>.	F
Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	T
Normalmente, se desarrolla el problema mediante un <b>profesor</b> matemático.	No consiguió realizar el <b>cómputo</b> a tiempo.	F
Este <b>vídeo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	Este <b>artículo</b> le ayudará a obtener información sobre cómo organizar y usar archivos y carpetas en el equipo.	F
Pensaba que era más corto que la <b>cremallera</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	F
Ubicó el segundo <b>montón</b> y acomodó las copias al lado.	Creo que el libro que me pides está en este <b>montón</b> de ahí.	T
Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	No consiguió realizar el <b>cómputo</b> a tiempo.	F
Hoy <b>recuerdo</b> aquella noche con mucha tristeza.	Pensando en ellos me <b>olvido</b> de Martin Niemöller, aquel pastor protestante que había sido torturado.	F
Son distribuidores y vendedores al por mayor de <b>artículos</b> de regalo y souvenir.	Son distribuidores y vendedores al por mayor de <b>coches</b> de regalo y souvenir.	F
Creo que el libro que me pides está en este <b>montón</b> de ahí.	Este mando no tiene <b>pila</b>, por eso no funciona.	F
¿Cómo puedo <b>formalizar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	¿Cómo puedo <b>cancelar</b> el contrato y de cuánto tiempo dispongo para darme de baja?	F
Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	F
Esta sopa tendría que <b>saber</b> más a ajo.	No quiero ni <b>saber</b> lo que le han dicho!	F
Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	F
El <b>anular</b> suele ser el segundo dedo más largo.	Le colocó el anillo en el <b>anular</b>.	T
Siguiendo las instrucciones del negrito encendió la <b>candela</b> y entrando en la cueva se puso en marcha.	El fuerto viento provocó la rotura de las <b>velas</b>.	F
Creo que el libro que me pides está en esta <b>estantería</b> de ahí.	Me acosté y pasé la tarde y la noche arrebujado bajo una <b>pila</b> de mantas.	F
Notaba que algo se iba desgastando dentro, como la <b>pila</b> de una linterna.	Me acosté y pasé la tarde y la noche arrebujado bajo una <b>pila</b> de mantas.	F
Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	T
Más importante todavía será el <b>saber</b> hermenéutico en la cultura judía precristiana.	Más importante todavía será el <b>conocimiento</b> hermenéutico en la cultura judía precristiana.	T
La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	F
Como se suele decir, el <b>saber</b> no ocupa lugar.	La pizza no debería <b>saber</b> tanto a piña.	F
