Unha tenda de <b>artigos</b> de regalo.	Unha tenda de <b>obxectos</b> de regalo.	T
Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	F
O rapaz pasou toda a noite en <b>soños</b>.	O seu rostro evidenciaba a fatiga e as noites de <b>vixilia</b>.	F
As primeiras flores <b>apuntan</b> nesta época.	Rompeulle o lapis e non pode <b>apuntar</b> máis nada.	F
O galeón navegaba con pouco <b>pano</b>.	O rapaz pasou toda a noite en <b>vela</b>.	F
O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Por culpa da luz <b>esperto</b> moi cedo.	T
Viñan dous <b>cabaleiros</b> a galope pola chaira.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	T
O petroleiro tiña vinte metros de <b>eslora</b>.	O petroleiro tiña vinte metros de <b>anchura</b>.	F
Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	As <b>follas</b> dos castiñeiros agromaban.	F
Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	Un caldiño para soportar a febre e tomar froitas como o kiwi e <b>mazás</b> para poñer fin ás dores abdominais por estrinximento.	F
Ten que haber algún erro nas <b>contas</b> porque o resultado non é correcto.	Quitáronlle unha <b>pedra</b> do ril.	F
Meteu o fío polo <b>ollo</b> dunha agulla.	Eu <b>vexo</b> a xente feliz e reflíctome neles.	F
O seu rostro evidenciaba a fatiga e as noites de <b>vixilia</b>.	O galeón navegaba con pouco <b>pano</b>.	F
Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	Viñan dous <b>cabaleiros</b> a galope pola chaira.	F
Mandara unha expedición para <b>atacar</b> os portos galegos.	Querían <b>observar</b> para despois roubar!	F
Con 20 anos e a barba aínda non lle está a <b>aparecer</b>...	Rompeulle o lapis e non pode <b>apuntar</b> máis nada.	F
De sobremesa tomou <b>queixo</b> con marmelo.	Eu que me <b>queixo</b> sempre da falta de cultura de Lalín!	F
Vai ter lugar a elección da próxima <b>dirección</b> dos Xogos Olímpicos.	Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	F
Para acompañar o xantar compramos un <b>molete</b> de quilo e medio.	En toda a tarde só pescaron dous <b>bolos</b> pequenos.	F
Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	Vai ter lugar a elección da próxima <b>dirección</b> dos Xogos Olímpicos.	F
Ten que haber algún erro nos <b>froitos</b> porque o resultado non é correcto.	Ten que haber algún erro nos <b>cálculos</b> porque o resultado non é correcto.	F
Os xenerais utilizan unha <b>fita</b> vermella no seu traxe de gala.	Canción de éxito do noso <b>grupo</b>.	F
Levaba no pelo <b>fitas</b> de cores.	Os xenerais utilizan unha <b>banda</b> vermella no seu traxe de gala.	T
O rapaz pasou toda a noite en <b>vela</b>.	O galeón navegaba con pouca <b>vela</b>.	F
Unha tenda de <b>obxectos</b> de regalo.	Envía todas as semanas un <b>texto</b> para publicar no xornal.	F
Con tanta terra o tubo vaise <b>atrancar</b>.	O exército foi <b>agredir</b> un país estranxeiro.	F
O rapaz pasou toda a noite en <b>vela</b>.	Despois de tres horas de <b>vela</b> foise deitar e adormeceu.	T
Botoulle <b>manga</b> á ensalada.	As <b>mangas</b> desta camisa danme moita calor.	F
Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Asento que se emprega para poñer nas costas do cabalo e sentar o <b>cabaleiro</b> con maior comodidade.	F
Houbo un <b>pacto</b> entre o goberno e a oposición.	Eu <b>acordo</b> todas as mañás antes das 7.	F
Para atraeren as robalizas iscaban <b>bolo</b> vivo.	O <b>molete</b> tiña a codia un pouco dura.	F
Aprendeu a <b>cordeeiro</b> do seu pai.	Este <b>cordeiro</b> traballa moito con cánabo.	T
Eran tantos que parecían un <b>banco</b> de xurelos.	Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	F
A espiga do trigo xa comeza a <b>apuntar</b>.	A espiga do trigo xa comeza a <b>apodrentar</b>.	F
Meteu o fío pola <b>alfiestra</b> dunha agulla.	Eu <b>vexo</b> a xente feliz e reflíctome neles.	F
Leva un anel no <b>anular</b>.	Doíalle moito o <b>anular</b> da man esquerda.	T
Leva un anel no <b>pé</b>.	Doíalle moito o <b>anular</b> da man esquerda.	F
Con tanta terra o tubo vaise <b>manchar</b>.	Aínda vai <b>atacar</b> aquel cano con tanta lama como baixa.	F
Este <b>asento</b> de pedra é algo incómodo.	Desde a rocha víanse pequenos <b>cardumes</b> de robaliza.	F
Canción de éxito da nosa <b>banda</b>.	Os domingos pola mañá toca a <b>banda</b>.	T
Levaba no pelo <b>fitas</b> de cores.	Os xenerais utilizan unha <b>fita</b> vermella no seu traxe de gala.	T
Con tanta terra o tubo vaise <b>atrancar</b>.	Mandara unha expedición para <b>atacar</b> os portos galegos.	F
Vou á fonte por auga, que teño <b>sede</b>.	Vou á fonte por auga, que teño <b>secura</b>.	T
Unha tenda de <b>obxectos</b> de regalo.	Tiña moitos <b>obxectos</b> nos estantes do seu comercio.	T
Eu non me <b>laio</b> de que haxa cambios, que son imprescindibles, senón de que o estado de cousas que coñecemos non está evoluíndo ou "progresando".	De sobremesa tomou <b>queixo</b> con marmelo.	F
Eu <b>acordo</b> todas as mañás antes das 7.	Por culpa da luz <b>durmo</b> moi cedo.	F
Estas mazás <b>saben</b> que gorentan.	A comida esta non me <b>sabe</b> nada.	T
Queren <b>invalidar</b> todo o proceso.	Doíalle moito o <b>anular</b> da man esquerda.	F
Eu <b>vexo</b> a xente feliz e reflíctome neles.	Camiño e <b>miro</b> ao meu arredor:	T
Eran tantos que parecían un <b>banco</b> de xurelos.	Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	T
Para acompañar o xantar compramos un <b>bolo</b> de quilo e medio.	Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	F
Con tanta terra o tubo vaise <b>atrancar</b>.	Querían <b>agredir</b> para despois roubar!	F
Puxo a sortella no <b>mediano</b> da man dereita.	Queren <b>invalidar</b> todo o proceso.	F
Eu que me <b>queixo</b> sempre da falta de cultura de Lalín!	Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	F
Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	F
Despois de moito discutiren, chegaron a un completo <b>acordo</b>.	Temos que chegar a un <b>pacto</b>.	T
Houbo un <b>pacto</b> entre o goberno e a oposición.	Por culpa da luz <b>esperto</b> moi cedo.	F
Canción de éxito da nosa <b>banda</b>.	A etiqueta da botella ten unha <b>banda</b> diagonal.	F
Meteu o <b>millo</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>franceses</b> elixiron os seus representantes políticos.	F
Aínda non <b>coñece</b> o resultado.	Aínda non <b>sabe</b> o resultado.	T
Hoxe vén no xornal un <b>artigo</b> sobre o problema da droga.	Tiña moitos <b>obxectos</b> nos estantes do seu comercio.	F
O petroleiro tiña vinte metros de <b>manga</b>.	Botoulle <b>manga</b> á ensalada.	F
Cambiou os mobles do <b>cuarto</b> dos nenos.	Naceu no segundo <b>cuartel</b> do século.	F
Desde a rocha víanse pequenos <b>cardumes</b> de robaliza.	Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	T
Metín os cartos no <b>banco</b>.	Eran tantos que parecían un <b>cardume</b> de xurelos.	F
Os domingos pola mañá toca a <b>banda</b>.	Levaba no pelo <b>fitas</b> de cores.	F
Queren <b>invalidar</b> todo o proceso.	Esta orde vai <b>anular</b> as anteriores.	T
Ten o <b>dobre</b> de anos ca min. 	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	F
Aínda non <b>sabe</b> o resultado.	Que mal <b>sabe</b> este queixo!	F
Se <b>sabe</b> o porqué da súa actitude, será por algo.	Ela <b>coñece</b> o funcionamento da máquina.	T
Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	Vou á fonte por auga, que teño <b>secura</b>.	F
Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	T
Os xenerais utilizan unha <b>medalla</b> vermella no seu traxe de gala.	A etiqueta da botella ten unha <b>banda</b> diagonal.	F
As <b>costuras</b> desta camisa danme moita calor.	Miña nai comprou un vestido sen <b>mangas</b> para levar á festa.	F
Dez é o <b>antónimo</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	F
Unha tenda de <b>obxectos</b> de regalo.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	T
O alento ten como única vía de saída un orificio do tamaño do <b>ollo</b> dunha agulla.	Eu <b>ollo</b> a xente feliz e reflíctome neles.	F
Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	T
Viñan dous <b>cabaleiros</b> a galope pola chaira.	Viñan dous <b>xinetes</b> a galope pola chaira.	T
En toda a tarde só pescaron dous <b>bolos</b> pequenos.	Encántalle comer o <b>bolo</b> de pan antes da sopa.	F
Querían <b>agredir</b> para despois roubar!	Aínda vai <b>atacar</b> aquel cano con tanta lama como baixa.	F
Os <b>carpinteiros</b> desempeñan un oficio totalmente artesanal.	Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	F
Os <b>cordeiros</b> desempeñan un oficio totalmente artesanal.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	F
O forte vento enchía a <b>vela</b> daquela dorna.	O galeón navegaba con pouca <b>tripulación</b>.	F
O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Hoxe non é tan importante a produción de lá como antes e medrou en cambio a produción de carne de <b>cordeiro</b> e de leite para queixos.	T
O camiño estase a <b>atacar</b> de lama coa enxurrada.	O exército foi <b>agredir</b> un país estranxeiro.	F
<b>Anotou</b> todos os números de teléfono na axenda.	As primeiras flores <b>apuntan</b> nesta época.	F
Estas mazás <b>saben</b> que gorentan.	Ela <b>coñece</b> o funcionamento da máquina.	F
A comida esta non me <b>custa</b> nada.	Que mal <b>sabe</b> este queixo!	F
Antes de largar a arte cómpre localizar os <b>bancos</b> de peixe.	Sentamos nun <b>asento</b> do xardín.	F
A <b>localización</b> do evento será decidida esta semana.	Vou á fonte por auga, que teño <b>sede</b>.	F
Aínda non <b>esquece</b> o resultado.	Se <b>sabe</b> o porqué da súa actitude, será por algo.	F
Quitáronlle unha <b>pedra</b> do ril.	Tivo varios <b>cálculos</b> biliares.	T
Querían <b>atacar</b> para despois roubar!	Aínda vai <b>atacar</b> aquel cano con tanta lama como baixa.	F
Chegou tan cansado que foi directo para o <b>cuarto</b>.	Voume atrasar un <b>cuarto</b> de hora.	F
Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	F
Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	O alento ten como única vía de saída un orificio do tamaño do <b>ollo</b> dunha agulla.	T
O médico non che vai <b>anular</b> a consulta!	Leva un anel no <b>anular</b>.	F
A espiga do trigo xa comeza a <b>apodrentar</b>.	As primeiras flores <b>apuntan</b> nesta época.	F
Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	Eu sempre me <b>queixo</b> do soldo, sobre todo cando os xefes andan á escoita.	F
Aprendín a nadar na antiga praia de Pontevedra, e reparei, aínda neno, na extraordinaria riqueza en <b>ameixas</b> e croques.	Proba estas <b>cirolas</b> marelas.	F
O médico non che vai <b>anular</b> a consulta!	Puxo a sortella no <b>mediano</b> da man dereita.	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	Meteu o <b>capón</b> no galiñeiro.	T
Publicou un <b>artigo</b> de opinión nunha revista dixital.	Unha tenda de <b>obxectos</b> de regalo.	F
As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Seis é o <b>duplo</b> de tres.	F
Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	T
Metín os cartos na <b>caixa de aforros</b>.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	F
Meteu o fío polo <b>ollo</b> dunha agulla.	Meteu o fío pola <b>alfiestra</b> dunha agulla.	T
En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	Meteu o <b>galo</b> no galiñeiro.	T
Meteu o fío pola <b>alfiestra</b> dunha agulla.	Camiño e <b>miro</b> ao meu arredor:	F
Con 20 anos e a barba aínda non lle está a <b>aparecer</b>...	A espiga do trigo xa comeza a <b>aparecer</b>.	T
Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	Eu <b>ollo</b> a xente feliz e reflíctome neles.	T
Chegou tan cansado que foi directo para o <b>cuarto</b>.	Cambiou os mobles do <b>xogo</b> dos nenos.	F
O petroleiro tiña vinte metros de <b>eslora</b>.	O petroleiro tiña vinte metros de <b>manga</b>.	F
Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	T
Unha tenda de <b>obxectos</b> de regalo.	Unha tenda de <b>papel</b> de regalo.	F
Caíalle a baba pola <b>barbela</b> abaixo.	Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	F
Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	T
Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	Meteu o fío pola <b>caixa</b> dunha agulla.	F
É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	T
Sentamos nun <b>lado</b> do xardín.	Sentamos nun <b>asento</b> do xardín.	F
A <b>anchura</b> da nave era o que máis chamaba a atención.	O petroleiro tiña vinte metros de <b>anchura</b>.	T
A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	T
<b>Riscou</b> todos os números de teléfono na axenda.	Rompeulle o lapis e non pode <b>apuntar</b> máis nada.	F
A <b>coza</b> do pan deixou un agradable cheiro na cociña.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	F
Os <b>galos</b> elixiron os seus representantes políticos.	Meteu o <b>galo</b> no galiñeiro.	F
Os domingos pola mañá toca a <b>banda</b>.	Canción de éxito da nosa <b>cultura</b>.	F
Tés que <b>anotar</b> todo o que eu che diga.	A espiga do trigo xa comeza a <b>apuntar</b>.	F
O rapaz pasou toda a noite en <b>vela</b>.	Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	F
A <b>codia</b> do pan deixou un agradable cheiro na cociña.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	F
Unha tenda de <b>artigos</b> de regalo.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	T
Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	Eran tantos que parecían un <b>cardume</b> de xurelos.	F
Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	F
Este <b>asento</b> de pedra é algo incómodo.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	T
Os xenerais utilizan unha <b>fita</b> vermella no seu traxe de gala.	Os xenerais utilizan unha <b>medalla</b> vermella no seu traxe de gala.	F
Tivo varios <b>cálculos</b> biliares.	Un <b>cálculo</b> renal pode producir moita dor.	T
Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	T
Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	De sobremesa tomou <b>castañas</b> con marmelo.	F
Eu que me <b>alegro</b> sempre da falta de cultura de Lalín!	Eu que me <b>queixo</b> sempre da falta de cultura de Lalín!	F
Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	T
Leva un anel no <b>anular</b>.	Leva un anel no <b>mediano</b>.	T
É un actor moi completo, nunca necesitou un <b>substituto</b>.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	T
Mandara unha expedición para <b>atacar</b> os portos galegos.	Querían <b>agredir</b> para despois roubar!	T
Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	A figueira partiu pola <b>coza</b>.	T
Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	Metín os cartos no <b>bolso</b>.	F
Desde a rocha víanse pequenos <b>cardumes</b> de robaliza.	Eran tantos que parecían un <b>banco</b> de xurelos.	T
Esta orde vai <b>reforzar</b> as anteriores.	O médico non che vai <b>anular</b> a consulta!	F
Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	O galeón navegaba con pouca <b>tripulación</b>.	F
É un actor moi completo, nunca necesitou un <b>substituto</b>.	Dez é o <b>dobre</b> de cinco. 	F
Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	F
As <b>cozas</b> dos castiñeiros agromaban.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	T
Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	F
Metín os cartos na <b>caixa de aforros</b>.	Sentamos nun <b>asento</b> do xardín.	F
Meteu o <b>capón</b> no galiñeiro.	Meteu o <b>galo</b> no galiñeiro.	T
Eu <b>ollo</b> a xente feliz e reflíctome neles.	Eu <b>vexo</b> a xente feliz e reflíctome neles.	T
Envía todas as semanas un <b>texto</b> para publicar no xornal.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	F
Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	F
Se <b>sabe</b> o porqué da súa actitude, será por algo.	Aínda non <b>sabe</b> o resultado.	T
Tivo varias <b>pedras</b> biliares.	Tivo varios <b>cálculos</b> biliares.	T
Ten que haber algún erro nos <b>froitos</b> porque o resultado non é correcto.	Segundo os meus <b>cálculos</b> acabaremos en tres días.	F
As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Ten o <b>dobre</b> de anos ca min. 	F
Eu sempre me <b>queixo</b> do soldo, sobre todo cando os xefes andan á escoita.	Caeu e bateu co <b>queixelo</b> no chan.	F
Eran tantos que parecían un <b>banco</b> de xurelos.	Sentamos nun <b>banco</b> do xardín.	F
A cidade foi tamén <b>sede</b> das organizacións falanxistas e dalgúns ministerios.	A calor e o esforzo producen <b>sede</b>.	F
De sobremesa tomou <b>queixo</b> con marmelo.	Eu sempre me <b>queixo</b> do soldo, sobre todo cando os xefes andan á escoita.	F
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	F
Este <b>asento</b> de pedra é algo incómodo.	Eran tantos que parecían un <b>banco</b> de xurelos.	F
O petroleiro tiña vinte metros de <b>eslora</b>.	A <b>anchura</b> da nave era o que máis chamaba a atención.	F
Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	T
Sentamos nun <b>asento</b> do xardín.	Eran tantos que parecían un <b>banco</b> de xurelos.	F
Vou á fonte por auga, que teño <b>fame</b>.	A calor e o esforzo producen <b>sede</b>.	F
O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	T
Seis é o <b>duplo</b> de tres.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	F
Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	T
Meteu o fío pola <b>caixa</b> dunha agulla.	Meteu o fío polo <b>ollo</b> dunha agulla.	F
Vou á fonte por auga, que teño <b>sede</b>.	Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	F
Por culpa da luz <b>acordo</b> moi cedo.	Houbo un <b>pacto</b> entre o goberno e a oposición.	F
Castigounos encerrados no seu <b>dormitorio</b>.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	T
A calor e o esforzo producen <b>sede</b>.	Quen atopara unha fonte para calmar esta <b>secura</b>.	T
Os <b>franceses</b> son amantes da boa cociña.	O <b>capón</b> andaba tras das polas.	F
Achegouse a ela e pasoulle a man pola <b>queixada</b>.	Caíalle a baba pola <b>barbela</b> abaixo.	T
Quen atopara unha fonte para calmar esta <b>secura</b>.	Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	F
Ten que haber algún erro nos <b>cálculos</b> porque o resultado non é correcto.	Segundo os meus <b>cálculos</b> acabaremos en tres días.	T
O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Por culpa da luz <b>acordo</b> moi cedo.	T
Sentamos nun <b>banco</b> do xardín.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	T
O camiño estase a <b>atacar</b> de lama coa enxurrada.	Querían <b>agredir</b> para despois roubar!	F
Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	F
O seu rostro evidenciaba a fatiga e as noites de <b>vixilia</b>.	Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	O <b>capón</b> andaba tras das polas.	T
Botoulle <b>manga</b> á ensalada.	Mandou construir unha embarcación de maior <b>manga</b>.	F
Temos que chegar a un <b>pacto</b>.	Por culpa da luz <b>esperto</b> moi cedo.	F
Eu <b>vexo</b> a xente feliz e reflíctome neles.	Eu <b>esquezo</b> a xente feliz e reflíctome neles.	F
De sobremesa tomou <b>queixo</b> con marmelo.	Achegouse a ela e pasoulle a man pola <b>queixada</b>.	F
Voume atrasar un <b>cuarto</b> de hora.	Naceu no segundo <b>terzo</b> do século.	F
Eu <b>ollo</b> a xente feliz e reflíctome neles.	Camiño e <b>miro</b> ao meu arredor:	T
Meteu o fío pola <b>caixa</b> dunha agulla.	Meteu o fío pola <b>alfiestra</b> dunha agulla.	F
Esta orde vai <b>invalidar</b> as anteriores.	Leva un anel no <b>mediano</b>.	F
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	Caíalle a baba pola <b>barbela</b> abaixo.	T
É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	T
A cidade foi tamén <b>sede</b> das organizacións falanxistas e dalgúns ministerios.	A <b>localización</b> do evento será decidida esta semana.	T
Sentamos nun <b>lado</b> do xardín.	Este <b>asento</b> de pedra é algo incómodo.	F
É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	T
Caíalle a baba pola <b>barbela</b> abaixo.	De sobremesa tomou <b>queixo</b> con marmelo.	F
Os <b>galos</b> elixiron os seus representantes políticos.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	T
Que mal <b>sabe</b> este queixo!	Ela <b>coñece</b> o funcionamento da máquina.	F
O petroleiro tiña vinte metros de <b>anchura</b>.	O petroleiro tiña vinte metros de <b>manga</b>.	T
De sobremesa tomou <b>queixo</b> con marmelo.	Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	F
