Não existe um <b>cálculo</b> preciso do número de mortos entre os iraquianos.	Um <b>cálculo</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	T
A carrinha continha um esconderijo de armas e munições no <b>banco</b> do passageiro dianteiro.	A carrinha continha um esconderijo de armas e munições no <b>porta-luvas</b> do passageiro dianteiro.	F
Só com um <b>círio</b> aceso se descobre um livro sobre este tema numa das grandes livrarias de Lisboa.	E é à luz de um <b>círio</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	T
Metade da equipa se preocupa apenas em <b>atacar</b> e a outra metade em tentar defender.	Recomendava <b>atacar</b> o sapato no meio do jogo, por exemplo.	F
Não creio que, no <b>cômputo</b> global, os espiões tenham tido muita importância.	Em 1994 chegou a ser necessário extraírem-lhe um <b>cálculo</b> na vesícula.	F
Metade da equipa se preocupa apenas em <b>atacar</b> e a outra metade em tentar defender.	Metade da equipa se preocupa apenas em <b>observar</b> e a outra metade em tentar defender.	F
Cinco embarcações, a motor e à <b>vela</b>, transportarão ao longo de todo o percurso da prova o júri.	Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho da <b>quilha</b> à força dos ventos.	F
Só com um <b>círio</b> aceso se descobre um livro sobre este tema numa das grandes livrarias de Lisboa.	E é à luz de uma <b>vela</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	T
Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	F
Cinco embarcações, a motor e à <b>vela</b>, transportarão ao longo de todo o percurso da prova o júri.	E é à luz de uma <b>vela</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	F
Foi acusado de <b>conhecer</b> a existência de uma conta secreta na Suíça.	Foi acusado de <b>saber</b> da existência de uma conta secreta na Suíça.	T
A medida que o vento aumenta, optamos por envergar menos <b>pano</b>.	Cinco embarcações, a motor e à <b>vela</b>, transportarão ao longo de todo o percurso da prova o júri.	T
Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	O marido está no <b>quarto</b> ao lado.	T
Em 1994 chegou a ser necessário extraírem-lhe uma <b>pedra</b> na vesícula.	Não existe um <b>cálculo</b> preciso do número de mortos entre os iraquianos.	F
Hoje eu não tenho mais relação com a <b>instituição financeira</b>, pois minha conta é digital.	Hoje eu não tenho mais relação com o <b>professor</b>, pois minha conta é digital.	F
Em alguns casos eu <b>cheiro</b> e vejo se tem alguma afinidade, e aí aceito.	Não <b>olho</b> tanto para esse fator individual.	F
Ontem, na <b>sede</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	E cita outras dificuldades, como cansaço, <b>sede</b> e fome.	F
Foi acusado de <b>ignorar</b> a existência de uma conta secreta na Suíça.	Foi acusado de <b>saber</b> da existência de uma conta secreta na Suíça.	F
O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	F
A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	F
A carrinha continha um esconderijo de armas e munições no <b>porta-luvas</b> do passageiro dianteiro.	A carrinha continha um esconderijo de armas e munições no <b>assento</b> do passageiro dianteiro.	F
O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	F
Pode-se <b>anular</b> todas as leis que se queira, comentou encolhendo os ombros.	O Tribunal acabaria por <b>anular</b> a compra do imóvel pelo Banif.	T
Só com um <b>círio</b> aceso se descobre um livro sobre este tema numa das grandes livrarias de Lisboa.	Então, se acendes a <b>vela</b>, já não está escuro, é bom.	T
Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	F
O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	F
Nogueira, à boca da baliza, não foi capaz de tocar o <b>esférico</b> na sequência de um canto.	O controlo da <b>bola</b> era agora do FC Porto, embora as oportunidades aparecessem junto das duas balizas.	T
Em alguns casos eu <b>observo</b> e vejo se tem alguma afinidade, e aí aceito.	Em alguns casos eu <b>olho</b> e vejo se tem alguma afinidade, e aí aceito.	T
O controlo da <b>bola</b> era agora do FC Porto, embora as oportunidades aparecessem junto das duas balizas.	A capacidade para roubar a <b>posição</b> ao adversário é o seu melhor trunfo.	F
Em 1994 chegou a ser necessário extraírem-lhe uma <b>pedra</b> na vesícula.	Não creio que, no <b>cômputo</b> global, os espiões tenham tido muita importância.	F
Então, se acendes a <b>vela</b>, já não está escuro, é bom.	Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho do <b>pano</b> à força dos ventos.	F
Estão a cozer as <b>bolas</b> para amanhã.	O controlo da <b>bola</b> era agora do FC Porto, embora as oportunidades aparecessem junto das duas balizas.	F
Cinco embarcações, a motor e à <b>vela</b>, transportarão ao longo de todo o percurso da prova o júri.	Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho da <b>vela</b> à força dos ventos.	T
O Tribunal acabaria por <b>permitir</b> a compra do imóvel pelo Banif.	O Tribunal acabaria por <b>invalidar</b> a compra do imóvel pelo Banif.	F
Vou <b>limpar</b> bem os ténis.	Vou <b>atar</b> bem os ténis.	F
Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	F
Hoje eu não tenho mais relação com o <b>banco</b>, pois minha conta é digital.	Colocam-nos no <b>assento</b> de alguns dos mais icónicos carros de F1 de sempre.	F
Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho do <b>pano</b> à força dos ventos.	Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho da <b>vela</b> à força dos ventos.	T
Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	F
Ele era ex-governador do <b>banco</b> central.	Hoje eu não tenho mais relação com a <b>instituição financeira</b>, pois minha conta é digital.	T
Em 1994 chegou a ser necessário extraírem-lhe um <b>cálculo</b> na vesícula.	Um <b>cômputo</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	F
Para além de <b>manchar</b> muito bem antes de uma sardinha assada numa noite de santos populares, também é uma boa escolha para um jantar.	Com toques de canela, vai <b>saber</b> muito bem com um chá!	F
Vou <b>atar</b> bem os ténis.	Vou <b>atacar</b> bem os ténis.	T
Foi investigado por estuprar a jovem de 19 anos, entrando no <b>banco</b> de trás da viatura junto com a vítima.	A carrinha continha um esconderijo de armas e munições no <b>assento</b> do passageiro dianteiro.	T
Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho da <b>vela</b> à força dos ventos.	E é à luz de uma <b>vela</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	F
E é à luz de uma <b>vela</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	E é à luz de uma <b>lanterna</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	F
A capacidade para roubar o <b>esférico</b> ao adversário é o seu melhor trunfo.	A capacidade para roubar a <b>posição</b> ao adversário é o seu melhor trunfo.	F
Hoje eu não tenho mais relação com o <b>banco</b>, pois minha conta é digital.	A carrinha continha um esconderijo de armas e munições no <b>assento</b> do passageiro dianteiro.	F
Falta um <b>quarto</b> para as nove.	Falta uma <b>hora</b> para as nove.	F
Colocam-nos no <b>assento</b> de alguns dos mais icónicos carros de F1 de sempre.	Foi investigado por estuprar a jovem de 19 anos, entrando no <b>banco</b> de trás da viatura junto com a vítima.	T
Para além de <b>manchar</b> muito bem antes de uma sardinha assada numa noite de santos populares, também é uma boa escolha para um jantar.	Para além de <b>saber</b> muito bem antes de uma sardinha assada numa noite de santos populares, também é uma boa escolha para um jantar.	F
O bloqueio do canal biliar por um <b>cálculo</b> causa uma dor característica na parte superior direita do abdómen.	Em 1994 chegou a ser necessário extraírem-lhe um <b>cálculo</b> na vesícula.	T
Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	F
Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	O marido está no <b>dormitório</b> ao lado.	F
Ontem, na <b>televisão</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	Vai começar a edificação de um <b>local</b> social e de um novo pavilhão.	F
Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho da <b>quilha</b> à força dos ventos.	A medida que o vento aumenta, optamos por envergar menos <b>pano</b>.	F
Ele era ex-governador do <b>banco</b> central.	O Estado valida o empréstimo junto de uma <b>instituição financeira</b> e passa a deter o controlo das finanças municipais.	T
Recomendava <b>atacar</b> o sapato no meio do jogo, por exemplo.	Vamos jogar mais ou menos fechados na retaguarda e <b>atacar</b> quando tivermos a bola.	F
Foi acusado de <b>ignorar</b> a existência de uma conta secreta na Suíça.	Foi acusado de <b>conhecer</b> a existência de uma conta secreta na Suíça.	F
Vou <b>limpar</b> bem os ténis.	Vou <b>atacar</b> bem os ténis.	F
A carrinha continha um esconderijo de armas e munições no <b>porta-luvas</b> do passageiro dianteiro.	Colocam-nos no <b>assento</b> de alguns dos mais icónicos carros de F1 de sempre.	F
Então, se acendes a <b>vela</b>, já não está escuro, é bom.	E é à luz de uma <b>lanterna</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	F
Cinco embarcações, a motor e à <b>vela</b>, transportarão ao longo de todo o percurso da prova o júri.	E é à luz de um <b>círio</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	F
O Tribunal acabaria por <b>permitir</b> a compra do imóvel pelo Banif.	O Tribunal acabaria por <b>anular</b> a compra do imóvel pelo Banif.	F
Contorne o <b>olho</b> na parte de baixo com uma sombra para demarcar bem a região.	A francesa estava a piscar o <b>olho</b> ao seu companheiro.	T
O controlo da <b>bola</b> era agora do FC Porto, embora as oportunidades aparecessem junto das duas balizas.	A Isabel fez uma <b>bola</b> de chouriço muito boa.	F
Ontem, na <b>sede</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	Ontem, na <b>televisão</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	F
Com toques de canela, vai <b>saber</b> muito bem com um chá!	Foi acusado de <b>saber</b> da existência de uma conta secreta na Suíça.	F
Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	F
A carrinha continha um esconderijo de armas e munições no <b>assento</b> do passageiro dianteiro.	O Estado valida o empréstimo junto de uma <b>instituição financeira</b> e passa a deter o controlo das finanças municipais.	F
Foi acusado de <b>ignorar</b> a existência de uma conta secreta na Suíça.	Mas resta <b>saber</b> se o tiro não lhe vai sair pela culatra.	F
Algumas casas nocturnas da cidade montarão no local pequenos bares para matar a <b>sede</b> a todos aqueles que resolvam abanar o melão na pista de dança.	Algumas casas nocturnas da cidade montarão no local pequenos bares para matar o <b>tempo</b> a todos aqueles que resolvam abanar o melão na pista de dança.	F
Colocam-nos no <b>assento</b> de alguns dos mais icónicos carros de F1 de sempre.	A carrinha continha um esconderijo de armas e munições no <b>assento</b> do passageiro dianteiro.	T
Esquece sempre de <b>atar</b> os sapatos.	Metade da equipa se preocupa apenas em <b>atacar</b> e a outra metade em tentar defender.	F
Um <b>cálculo</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	Em 1994 chegou a ser necessário extraírem-lhe um <b>cálculo</b> na vesícula.	F
Hoje eu não tenho mais relação com a <b>instituição financeira</b>, pois minha conta é digital.	A carrinha continha um esconderijo de armas e munições no <b>assento</b> do passageiro dianteiro.	F
Aquilo que <b>observo</b> diariamente, e garanto-vos que estou atenta, é preocupante.	Em alguns casos eu <b>cheiro</b> e vejo se tem alguma afinidade, e aí aceito.	F
Contorne o <b>olho</b> na parte de baixo com uma sombra para demarcar bem a região.	Aquilo que <b>observo</b> diariamente, e garanto-vos que estou atenta, é preocupante.	F
O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	T
Em alguns casos eu <b>observo</b> e vejo se tem alguma afinidade, e aí aceito.	Contorne o <b>olho</b> na parte de baixo com uma sombra para demarcar bem a região.	F
Colocam-nos no <b>assento</b> de alguns dos mais icónicos carros de F1 de sempre.	Hoje eu não tenho mais relação com a <b>instituição financeira</b>, pois minha conta é digital.	F
Recomendava <b>atacar</b> o sapato no meio do jogo, por exemplo.	Vou <b>limpar</b> bem os ténis.	F
Então, se acendes a <b>vela</b>, já não está escuro, é bom.	E é à luz de uma <b>vela</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	T
A capacidade para roubar a <b>bola</b> ao adversário é o seu melhor trunfo.	A Isabel fez uma <b>bola</b> de chouriço muito boa.	F
Metade da equipa se preocupa apenas em <b>atacar</b> e a outra metade em tentar defender.	Vou <b>atar</b> bem os ténis.	F
Acodem homens e mulheres de <b>meia</b> curta e calças arregaçadas.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	F
O menino queria <b>conhecer</b> os truques.	Foi acusado de <b>saber</b> da existência de uma conta secreta na Suíça.	T
Na presença de <b>pedra</b> nos rins, a pessoa normalmente sente muita dor no final das costas.	Em 1994 chegou a ser necessário extraírem-lhe um <b>cálculo</b> na vesícula.	T
O menino queria <b>conhecer</b> os truques.	Com toques de canela, vai <b>saber</b> muito bem com um chá!	F
Contorne o <b>olho</b> na parte de baixo com uma sombra para demarcar bem a região.	Contorne o <b>lábio</b> na parte de baixo com uma sombra para demarcar bem a região.	F
Aquilo que <b>observo</b> diariamente, e garanto-vos que estou atenta, é preocupante.	Em alguns casos eu <b>olho</b> e vejo se tem alguma afinidade, e aí aceito.	T
O bloqueio do canal biliar por um <b>cálculo</b> causa uma dor característica na parte superior direita do abdómen.	Não creio que, no <b>cômputo</b> global, os espiões tenham tido muita importância.	F
Um <b>pensamento</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	Um <b>cálculo</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	F
Hoje eu não tenho mais relação com o <b>banco</b>, pois minha conta é digital.	Hoje eu não tenho mais relação com o <b>professor</b>, pois minha conta é digital.	F
O Estado valida o empréstimo junto de uma <b>instituição financeira</b> e passa a deter o controlo das finanças municipais.	Hoje eu não tenho mais relação com a <b>instituição financeira</b>, pois minha conta é digital.	T
A medida que o vento aumenta, optamos por envergar menos <b>pano</b>.	Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho do <b>pano</b> à força dos ventos.	T
A capacidade para roubar o <b>esférico</b> ao adversário é o seu melhor trunfo.	Estão a cozer as <b>bolas</b> para amanhã.	F
Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	F
Só com um <b>círio</b> aceso se descobre um livro sobre este tema numa das grandes livrarias de Lisboa.	A medida que o vento aumenta, optamos por envergar menos <b>pano</b>.	F
Um <b>cálculo</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	O bloqueio do canal biliar por um <b>cálculo</b> causa uma dor característica na parte superior direita do abdómen.	F
Com toques de canela, vai <b>saber</b> muito bem com um chá!	Mas resta <b>saber</b> se o tiro não lhe vai sair pela culatra.	F
E é à luz de um <b>círio</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	Então, se acendes a <b>vela</b>, já não está escuro, é bom.	T
A francesa estava a piscar o <b>olho</b> ao seu companheiro.	Não <b>olho</b> tanto para esse fator individual.	F
A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	F
Ontem, no <b>local</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	Ontem, na <b>televisão</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	F
O Supremo Tribunal de Justiça de Londres decidiu <b>invalidar</b> o mandado de captura judicial.	O Tribunal acabaria por <b>invalidar</b> a compra do imóvel pelo Banif.	T
Foi investigado por estuprar a jovem de 19 anos, entrando no <b>banco</b> de trás da viatura junto com a vítima.	Ele era ex-governador do <b>banco</b> central.	F
Esquece sempre de <b>atar</b> os sapatos.	Vou <b>limpar</b> bem os ténis.	F
O marido está no <b>edifício</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	F
O marido está no <b>dormitório</b> ao lado.	O marido está no <b>edifício</b> ao lado.	F
O Tribunal acabaria por <b>anular</b> a compra do imóvel pelo Banif.	O Tribunal acabaria por <b>invalidar</b> a compra do imóvel pelo Banif.	T
A capacidade para roubar a <b>bola</b> ao adversário é o seu melhor trunfo.	A capacidade para roubar a <b>posição</b> ao adversário é o seu melhor trunfo.	F
Não creio que, no <b>cômputo</b> global, os espiões tenham tido muita importância.	Um <b>cômputo</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	T
O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	F
Nogueira, à boca da baliza, não foi capaz de tocar o <b>esférico</b> na sequência de um canto.	A Isabel fez uma <b>bola</b> de chouriço muito boa.	F
Falta um <b>quarto</b> para as nove.	O marido está no <b>quarto</b> ao lado.	F
O Estado valida o empréstimo junto de uma <b>instituição financeira</b> e passa a deter o controlo das finanças municipais.	Hoje eu não tenho mais relação com o <b>professor</b>, pois minha conta é digital.	F
Foi investigado por estuprar a jovem de 19 anos, entrando no <b>banco</b> de trás da viatura junto com a vítima.	Hoje eu não tenho mais relação com o <b>banco</b>, pois minha conta é digital.	F
A Isabel fez uma <b>bola</b> de chouriço muito boa.	A Isabel fez uma <b>sopa</b> de chouriço muito boa.	F
Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	T
Ontem, no <b>local</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	Vai começar a edificação de um <b>local</b> social e de um novo pavilhão.	T
Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	Acodem homens e mulheres de <b>meia</b> curta e calças arregaçadas.	F
A carrinha continha um esconderijo de armas e munições no <b>porta-luvas</b> do passageiro dianteiro.	Foi investigado por estuprar a jovem de 19 anos, entrando no <b>banco</b> de trás da viatura junto com a vítima.	F
Contorne o <b>olho</b> na parte de baixo com uma sombra para demarcar bem a região.	Não <b>olho</b> tanto para esse fator individual.	F
Falta um <b>quarto</b> para as nove.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	T
E é à luz de uma <b>lanterna</b> que vai ver fotografias que o torturam e ler páginas do diário que acaba por queimar.	Só com um <b>círio</b> aceso se descobre um livro sobre este tema numa das grandes livrarias de Lisboa.	F
Cinco embarcações, a motor e à <b>vela</b>, transportarão ao longo de todo o percurso da prova o júri.	Então, se acendes a <b>vela</b>, já não está escuro, é bom.	F
Foi acusado de <b>conhecer</b> a existência de uma conta secreta na Suíça.	O menino queria <b>conhecer</b> os truques.	T
Vamos jogar mais ou menos fechados na retaguarda e <b>atacar</b> quando tivermos a bola.	Vou <b>atar</b> bem os ténis.	F
O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	F
Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	O marido está no <b>dormitório</b> ao lado.	T
O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	T
Em alguns casos eu <b>cheiro</b> e vejo se tem alguma afinidade, e aí aceito.	Em alguns casos eu <b>observo</b> e vejo se tem alguma afinidade, e aí aceito.	F
O marido está no <b>quarto</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	T
Um <b>pensamento</b> simples indica que nestas décadas houve um morto por terrorismo cada 2 dias.	Não creio que, no <b>cômputo</b> global, os espiões tenham tido muita importância.	F
Vou <b>atar</b> bem os ténis.	Recomendava <b>atacar</b> o sapato no meio do jogo, por exemplo.	T
Sem esse sistema, o navegador está privado de um auxílio fundamental para adaptar sozinho o tamanho da <b>vela</b> à força dos ventos.	Só com um <b>círio</b> aceso se descobre um livro sobre este tema numa das grandes livrarias de Lisboa.	F
Foi acusado de <b>ignorar</b> a existência de uma conta secreta na Suíça.	O menino queria <b>conhecer</b> os truques.	F
Vai começar a edificação de um <b>local</b> social e de um novo pavilhão.	Ontem, na <b>sede</b> da sua administração, Arafat prometeu assumir responsabilidades na luta contra o terrorismo.	T
Recomendava <b>atacar</b> o sapato no meio do jogo, por exemplo.	Vou <b>atacar</b> bem os ténis.	T
O marido está no <b>dormitório</b> ao lado.	O marido está no <b>quarto</b> ao lado.	T
